Year,Processing Snapshot Date,Scholarship Name,Metric Type,Metric Value,Sector Type,TAP Sector Group,TAP College Code,Federal School Code,TAP College Name,College Region Name,Headcount Type,Headcount
+ACI-2014,09/25/2014,+ACIAIg-NYS Science, Technology, Engineering and Mathematics Incentive Program+ACIAIg-,College,,PUBLIC,3+AC0-SUNY SO,6015,2856,SUNY COBLESKILL,Mohawk Valley,Eligible Applicant(s),2+ACI-
+ACI-2014,09/25/2014,+ACIAIg-NYS Science, Technology, Engineering and Mathematics Incentive Program+ACIAIg-,College,,PUBLIC,3+AC0-SUNY SO,6030,2859,MORRISVILLE STATE COLLEGE,Central New York,Eligible Applicant(s),1+ACI-
+ACI-2014,09/25/2014,+ACIAIg-NYS Science, Technology, Engineering and Mathematics Incentive Program+ACIAIg-,College,,PUBLIC,4+AC0-SUNY CC,2000,2860,ADIRONDACK COMMUNITY COLLEGE,Capital District,Eligible Applicant(s),1+ACI-
+ACI-2014,09/25/2014,+ACIAIg-NYS Science, Technology, Engineering and Mathematics Incentive Program+ACIAIg-,College,,PUBLIC,4+AC0-SUNY CC,2080,2868,HUDSON VALLEY COMMUNITY COLLEGE,Capital District,Eligible Applicant(s),1+ACI-
+ACI-2014,09/25/2014,+ACIAIg-NYS Science, Technology, Engineering and Mathematics Incentive Program+ACIAIg-,College,,PUBLIC,4+AC0-SUNY CC,2085,2869,JAMESTOWN COMMUNITY COLLEGE,Western New York,Eligible Applicant(s),2+ACI-
+ACI-2014,09/25/2014,+ACIAIg-NYS Science, Technology, Engineering and Mathematics Incentive Program+ACIAIg-,College,,PUBLIC,4+AC0-SUNY CC,2113,2873,NASSAU COMMUNITY COLLEGE,Long Island,Eligible Applicant(s),1+ACI-
+ACI-2014,09/25/2014,+ACIAIg-NYS Science, Technology, Engineering and Mathematics Incentive Program+ACIAIg-,College,,PUBLIC,4+AC0-SUNY CC,2160,2881,WESTCHESTER COMMUNITY COLLEGE,Hudson Valley,Eligible Applicant(s),1+ACI-
+ACI-2014,09/25/2014,+ACIAIg-NYS Science, Technology, Engineering and Mathematics Incentive Program+ACIAIg-,College,,PUBLIC,4+AC0-SUNY CC,2180,2872,MONROE COMMUNITY COLLEGE,Finger Lakes,Eligible Applicant(s),1+ACI-
+ACI-2014,09/25/2014,+ACIAIg-NYS Science, Technology, Engineering and Mathematics Incentive Program+ACIAIg-,College,,PUBLIC,4+AC0-SUNY CC,2243,6785,SCHENECTADY COUNTY COMM COLLEGE,Capital District,Eligible Applicant(s),1+ACI-
+ACI-2014,09/25/2014,+ACIAIg-NYS Science, Technology, Engineering and Mathematics Incentive Program+ACIAIg-,College,,PUBLIC,4+AC0-SUNY CC,2256,7532,FINGER LAKES COMMUNITY COLLEGE,Finger Lakes,Eligible Applicant(s),1+ACI-
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,10,2666,ADELPHI UNIVERSITY,Long Island,Eligible Applicant(s),9
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,11,2667,DOWLING COLLEGE,Long Island,Eligible Applicant(s),1
